,,1,2,3,4,5,6,7,8,9,10
2024-04-06,두산,0.0,0.0,0.0,0.0,0.0012804097,0.4449423816,0.4084507042,0.1350832266,0.0102432778,0.0
2024-04-06,KIA,0.0300896287,0.1171574904,0.2151088348,0.2804097311,0.3553137004,0.0019206146,0.0,0.0,0.0,0.0
2024-04-06,롯데,0.0,0.0,0.0,0.0,0.0,0.076184379,0.2067861716,0.6158770807,0.085787452,0.0153649168
2024-04-06,삼성,0.0,0.0,0.0,0.0,0.0,0.0,0.0006402049,0.0281690141,0.2733674776,0.6978233035
2024-04-06,한화,0.1293213828,0.3162612036,0.271446863,0.1779769526,0.104993598,0.0,0.0,0.0,0.0,0.0
2024-04-06,키움,0.0320102433,0.1395646607,0.2157490397,0.2887323944,0.323943662,0.0,0.0,0.0,0.0,0.0
2024-04-07,LG,0.0691421255,0.5787451985,0.2234314981,0.1101152369,0.0185659411,0.0,0.0,0.0,0.0,0.0
2024-04-07,KT,0.0,0.0,0.0,0.0,0.0,0.0,0.0083226633,0.0390524968,0.26184379,0.6907810499
2024-04-07,SSG,0.0,0.0,0.0,0.0,0.0006402049,0.1946222791,0.3098591549,0.3873239437,0.0921895006,0.0153649168
2024-04-07,NC,0.9174135723,0.0729833547,0.0076824584,0.0019206146,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-07,두산,0.0,0.0,0.0,0.0006402049,0.0064020487,0.5281690141,0.3028169014,0.1338028169,0.0275288092,0.0006402049
2024-04-07,KIA,0.0012804097,0.0128040973,0.0608194622,0.1818181818,0.7368758003,0.0064020487,0.0,0.0,0.0,0.0
2024-04-07,롯데,0.0,0.0,0.0,0.0,0.0025608195,0.3233034571,0.3457106274,0.2650448143,0.052496799,0.0108834827
2024-04-07,삼성,0.0,0.0,0.0,0.0,0.0,0.0070422535,0.0326504481,0.1254801536,0.5601792574,0.2746478873
2024-04-07,한화,0.009603073,0.1741357234,0.3879641485,0.333546735,0.0941101152,0.0006402049,0.0,0.0,0.0,0.0
2024-04-07,키움,0.0070422535,0.1728553137,0.3597951344,0.3508322663,0.109475032,0.0,0.0,0.0,0.0,0.0
2024-04-09,LG,0.0825864277,0.4257362356,0.2752880922,0.1402048656,0.0755441741,0.0006402049,0.0,0.0,0.0,0.0
2024-04-09,KT,0.0,0.0,0.0,0.0,0.0,0.0064020487,0.0230473752,0.1011523688,0.257362356,0.6120358515
2024-04-09,SSG,0.0,0.0,0.0,0.0,0.0038412292,0.3169014085,0.433418694,0.1824583867,0.0492957746,0.014084507
2024-04-09,NC,0.8559539052,0.1081946223,0.0307298335,0.0044814341,0.0006402049,0.0,0.0,0.0,0.0,0.0
2024-04-09,두산,0.0,0.0,0.0,0.0006402049,0.0147247119,0.6274007682,0.2516005122,0.0819462228,0.0224071703,0.0012804097
2024-04-09,KIA,0.0313700384,0.176056338,0.2631241997,0.2740076825,0.2528809219,0.0025608195,0.0,0.0,0.0,0.0
2024-04-09,롯데,0.0,0.0,0.0,0.0,0.0,0.0211267606,0.0921895006,0.2464788732,0.4180537772,0.2221510883
2024-04-09,삼성,0.0,0.0,0.0,0.0,0.0,0.0576184379,0.1850192061,0.380921895,0.2688860435,0.1075544174
2024-04-09,한화,0.0377720871,0.1914212548,0.2656850192,0.2900128041,0.2112676056,0.0038412292,0.0,0.0,0.0,0.0
2024-04-09,키움,0.0121638924,0.1101152369,0.1965428937,0.290653009,0.3834827145,0.0070422535,0.0,0.0,0.0,0.0
2024-04-10,LG,0.0531370038,0.4577464789,0.2772087068,0.1446862996,0.0640204866,0.0032010243,0.0,0.0,0.0,0.0
2024-04-10,KT,0.0,0.0,0.0,0.0,0.0,0.0019206146,0.0064020487,0.0486555698,0.2733674776,0.6696542894
2024-04-10,SSG,0.0,0.0,0.0,0.0057618438,0.0281690141,0.3450704225,0.443021767,0.1536491677,0.0230473752,0.0012804097
2024-04-10,NC,0.9090909091,0.0787451985,0.0108834827,0.0012804097,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-10,두산,0.0,0.0,0.0025608195,0.0179257362,0.0691421255,0.5070422535,0.295134443,0.0973111396,0.0102432778,0.0006402049
2024-04-10,KIA,0.0326504481,0.3085787452,0.3610755442,0.218950064,0.0768245839,0.0019206146,0.0,0.0,0.0,0.0
2024-04-10,롯데,0.0,0.0,0.0,0.0,0.0,0.0070422535,0.0256081946,0.1459667093,0.5659411012,0.2554417414
2024-04-10,삼성,0.0,0.0,0.0,0.0006402049,0.0012804097,0.0672215109,0.1927016645,0.5518565941,0.1510883483,0.0352112676
2024-04-10,한화,0.0070422535,0.1306017926,0.2355953905,0.3546734955,0.2490396927,0.0198463508,0.0032010243,0.0,0.0,0.0
2024-04-10,키움,0.0057618438,0.0486555698,0.128681178,0.2637644046,0.4827144686,0.062099872,0.0083226633,0.0,0.0,0.0
2024-04-11,LG,0.0179257362,0.1376440461,0.290653009,0.3021766965,0.2464788732,0.0051216389,0.0,0.0,0.0,0.0
2024-04-11,KT,0.0,0.0,0.0,0.0,0.0,0.0012804097,0.0044814341,0.0492957746,0.4827144686,0.4622279129
2024-04-11,SSG,0.0,0.0,0.0,0.0,0.0134443022,0.318822023,0.3290653009,0.3085787452,0.0262483995,0.0038412292
2024-04-11,NC,0.8463508323,0.119078105,0.0243277849,0.0083226633,0.0019206146,0.0,0.0,0.0,0.0,0.0
2024-04-11,두산,0.0,0.0,0.0006402049,0.0019206146,0.0179257362,0.4423815621,0.3169014085,0.2029449424,0.0160051216,0.0012804097
2024-04-11,KIA,0.1216389245,0.4839948784,0.2080665813,0.1261203585,0.0595390525,0.0006402049,0.0,0.0,0.0,0.0
2024-04-11,롯데,0.0,0.0,0.0,0.0,0.0,0.0006402049,0.0102432778,0.0403329065,0.4724711908,0.47631242
2024-04-11,삼성,0.0,0.0,0.0,0.0012804097,0.0057618438,0.2304737516,0.3252240717,0.395006402,0.0390524968,0.0032010243
2024-04-11,한화,0.0377720871,0.1895006402,0.2746478873,0.2836107554,0.2067861716,0.0076824584,0.0,0.0,0.0,0.0
2024-04-11,키움,0.0179257362,0.0909090909,0.1798975672,0.271446863,0.4193341869,0.0185659411,0.0019206146,0.0,0.0,0.0
2024-04-12,LG,0.0134443022,0.1536491677,0.3437900128,0.3066581306,0.1786171575,0.0038412292,0.0,0.0,0.0,0.0
